lcsc,Assembly Type,Assembly Type Batch,Assembly Process,Min Order Qty,Attrition Qty,Special Component Fee,Component Library Type
370459,smtWeld,smtWeld,SMT,5,4,0.0,expand
377531,smtWeld,smtWeld,SMT,5,5,0.0,expand
377532,smtWeld,smtWeld,SMT,5,5,0.0,expand
384404,smtWeld,smtWeld,SMT,5,5,0.0,expand
384406,smtWeld,smtWeld,SMT,5,5,0.0,expand
384408,smtWeld,smtWeld,SMT,5,5,0.0,expand
384424,smtWeld,smtWeld,SMT,5,5,0.0,expand
384427,smtWeld,smtWeld,SMT,5,5,0.0,expand
384429,smtWeld,smtWeld,SMT,5,5,0.0,expand
384437,smtWeld,smtWeld,SMT,5,5,0.0,expand
395472,manualWeld,manualWeld,THT,1,0,0.0,expand
395485,manualWeld,manualWeld,THT,1,0,0.0,expand
395500,smtWeld,smtWeld,SMT,1,0,0.0,expand
395507,smtWeld,smtWeld,SMT,1,0,0.0,expand
395508,manualWeld,manualWeld,THT,1,0,0.0,expand
395522,manualWeld,manualWeld,THT,1,0,0.0,expand
395535,manualWeld,manualWeld,THT,1,0,0.0,expand
395541,manualWeld,manualWeld,THT,1,0,0.0,expand
400274,manualWeld,manualWeld,THT,5,0,0.0,expand
405280,manualWeld,manualWeld,THT,5,5,0.0,expand
423355,smtWeld,smtWeld,SMT,5,5,0.0,expand
423417,smtWeld,smtWeld,SMT,5,5,0.0,expand
423444,smtWeld,smtWeld,SMT,5,5,0.0,expand
423678,smtWeld,smtWeld,SMT,5,5,0.0,expand
423725,smtWeld,smtWeld,SMT,5,5,0.0,expand
423745,smtWeld,smtWeld,SMT,5,5,0.0,expand
423767,smtWeld,smtWeld,SMT,5,5,0.0,expand
428676,manualWeld,manualWeld,THT,5,5,0.0,expand
432378,manualWeld,manualWeld,THT,5,5,0.0,expand
432603,manualWeld,manualWeld,THT,2,1,0.0,expand
459178,smtWeld,smtWeld,SMT,1,0,0.0,expand
459956,manualWeld,manualWeld,THT,1,0,0.0,expand
461569,smtWeld,smtWeld,SMT,1,0,0.0,expand
466990,manualWeld,manualWeld,THT,1,0,0.0,expand
473202,manualWeld,manualWeld,THT,5,5,0.0,expand
474067,smtWeld,smtWeld,SMT,5,5,0.0,expand
474079,smtWeld,smtWeld,SMT,5,5,0.0,expand
474107,smtWeld,smtWeld,SMT,5,5,0.0,expand
474111,smtWeld,smtWeld,SMT,5,5,0.0,expand
474114,smtWeld,smtWeld,SMT,5,5,0.0,expand
474115,smtWeld,smtWeld,SMT,5,5,0.0,expand
474122,smtWeld,smtWeld,SMT,5,5,0.0,expand
474124,smtWeld,smtWeld,SMT,5,5,0.0,expand
474196,smtWeld,smtWeld,SMT,5,5,0.0,expand
474230,smtWeld,smtWeld,SMT,5,5,0.0,expand
476133,manualWeld,manualWeld,THT,1,0,0.0,expand
478454,manualWeld,manualWeld,THT,5,0,0.0,expand
479282,manualWeld,manualWeld,THT,5,5,0.0,expand
479316,manualWeld,manualWeld,THT,5,5,0.0,expand
501022,manualWeld,manualWeld,THT,5,5,0.0,expand
503592,manualWeld,manualWeld,THT,1,0,0.0,expand
503676,smtWeld,smtWeld,SMT,5,2,0.0,expand
507172,manualWeld,manualWeld,THT,5,5,0.0,expand
513253,manualWeld,manualWeld,THT,1,0,0.0,expand
513259,manualWeld,manualWeld,THT,1,0,0.0,expand
513262,smtWeld,smtWeld,SMT,5,0,0.0,expand
513413,smtWeld,smtWeld,SMT,5,5,0.0,expand
513414,smtWeld,smtWeld,SMT,5,5,0.0,expand
513425,smtWeld,smtWeld,SMT,5,5,0.0,expand
513429,smtWeld,smtWeld,SMT,5,5,0.0,expand
521265,manualWeld,manualWeld,THT,5,5,0.0,expand
522841,manualWeld,manualWeld,THT,5,0,0.0,expand
525058,smtWeld,smtWeld,SMT,5,5,0.0,expand
529223,manualWeld,manualWeld,THT,5,5,0.0,expand
529242,manualWeld,manualWeld,THT,1,0,0.0,expand
529246,manualWeld,manualWeld,THT,2,0,0.0,expand
529255,manualWeld,manualWeld,THT,5,5,0.0,expand
533893,smtWeld,smtWeld,SMT,5,0,0.0,expand
544507,manualWeld,manualWeld,THT,1,0,0.0,expand
596727,manualWeld,manualWeld,THT,1,0,0.0,expand
596728,manualWeld,manualWeld,THT,1,0,0.0,expand
596737,manualWeld,manualWeld,THT,1,0,0.0,expand
596741,manualWeld,manualWeld,THT,1,0,0.0,expand
596743,manualWeld,manualWeld,THT,1,0,0.0,expand
596812,manualWeld,manualWeld,THT,1,0,0.0,expand
596813,manualWeld,manualWeld,THT,1,0,0.0,expand
598106,smtWeld,smtWeld,SMT,1,0,0.0,expand
598619,manualWeld,manualWeld,THT,5,0,0.0,expand
601742,manualWeld,manualWeld,THT,5,5,0.0,expand
604250,manualWeld,manualWeld,THT,1,0,0.0,expand
604870,manualWeld,manualWeld,THT,1,0,0.0,expand
607947,manualWeld,manualWeld,THT,5,5,0.0,expand
609920,smtWeld,smtWeld,SMT,5,5,0.0,expand
609935,smtWeld,smtWeld,SMT,5,5,0.0,expand
609936,smtWeld,smtWeld,SMT,5,5,0.0,expand
609937,smtWeld,smtWeld,SMT,5,5,0.0,expand
609940,smtWeld,smtWeld,SMT,5,5,0.0,expand
609995,smtWeld,smtWeld,SMT,5,5,0.0,expand
609997,smtWeld,smtWeld,SMT,5,5,0.0,expand
648819,manualWeld,manualWeld,THT,5,5,0.0,expand
648822,manualWeld,manualWeld,THT,5,5,0.0,expand
648873,manualWeld,manualWeld,THT,5,5,0.0,expand
648874,manualWeld,manualWeld,THT,5,5,0.0,expand
648885,manualWeld,manualWeld,THT,5,5,0.0,expand
648891,smtWeld,smtWeld,SMT,5,2,0.0,expand
648894,manualWeld,manualWeld,THT,5,5,0.0,expand
655086,manualWeld,manualWeld,THT,5,5,0.0,expand
668112,manualWeld,manualWeld,THT,5,5,0.0,expand
669064,smtWeld,smtWeld,SMT,1,0,0.0,expand
669496,manualWeld,manualWeld,THT,1,0,0.0,expand
690730,manualWeld,manualWeld,THT,1,0,0.0,expand
691873,smtWeld,smtWeld,SMT,5,1,0.0,expand
691803,manualWeld,manualWeld,THT,5,5,0.0,expand
691804,manualWeld,manualWeld,THT,5,5,0.0,expand
691807,manualWeld,manualWeld,THT,5,5,0.0,expand
692684,manualWeld,manualWeld,THT,1,0,0.0,expand
694727,manualWeld,manualWeld,THT,1,0,0.0,expand
695266,smtWeld,smtWeld,SMT,5,1,0.0,expand
696151,smtWeld,smtWeld,SMT,0,0,0.0,expand
697484,manualWeld,manualWeld,THT,5,5,0.0,expand
698338,manualWeld,manualWeld,THT,1,0,0.0,expand
698229,manualWeld,manualWeld,THT,5,5,0.0,expand
702710,manualWeld,manualWeld,THT,5,5,0.0,expand
709042,manualWeld,manualWeld,THT,1,0,0.0,expand
711196,manualWeld,manualWeld,THT,5,0,0.0,expand
712022,manualWeld,manualWeld,THT,5,5,0.0,expand
712273,manualWeld,manualWeld,THT,1,0,0.0,expand
712752,manualWeld,manualWeld,THT,5,0,0.0,expand
715952,manualWeld,manualWeld,THT,1,0,0.0,expand
715953,manualWeld,manualWeld,THT,1,0,0.0,expand
715960,manualWeld,manualWeld,THT,1,0,0.0,expand
715968,manualWeld,manualWeld,THT,1,0,0.0,expand
718685,manualWeld,manualWeld,THT,5,5,0.0,expand
718426,manualWeld,manualWeld,THT,1,0,0.0,expand
719497,manualWeld,manualWeld,THT,1,0,0.0,expand
719498,manualWeld,manualWeld,THT,1,0,0.0,expand
720657,manualWeld,manualWeld,THT,5,0,0.0,expand
721212,manualWeld,manualWeld,THT,5,5,0.0,expand
721233,manualWeld,manualWeld,THT,2,0,0.0,expand
721327,manualWeld,manualWeld,THT,5,5,0.0,expand
722174,manualWeld,manualWeld,THT,1,0,0.0,expand
725245,manualWeld,manualWeld,THT,5,0,0.0,expand
754159,manualWeld,manualWeld,THT,5,5,0.0,expand
775400,manualWeld,manualWeld,THT,5,0,0.0,expand
778380,smtWeld,smtWeld,SMT,5,5,0.0,expand
783602,manualWeld,manualWeld,THT,1,0,0.0,expand
817910,manualWeld,manualWeld,THT,1,0,0.0,expand
831073,manualWeld,manualWeld,THT,1,0,0.0,expand
845390,manualWeld,manualWeld,THT,5,0,0.0,expand
879365,manualWeld,manualWeld,THT,5,0,0.0,expand
911421,manualWeld,manualWeld,THT,1,0,0.0,expand
913126,manualWeld,manualWeld,THT,5,0,0.0,expand
913130,manualWeld,manualWeld,THT,5,0,0.0,expand
914336,manualWeld,manualWeld,THT,1,0,0.0,expand
914337,manualWeld,manualWeld,THT,5,0,0.0,expand
914338,manualWeld,manualWeld,THT,5,0,0.0,expand
914339,manualWeld,manualWeld,THT,5,5,0.0,expand
914342,manualWeld,manualWeld,THT,5,5,0.0,expand
914348,manualWeld,manualWeld,THT,5,5,0.0,expand
914366,smtWeld,smtWeld,SMT,5,4,0.0,expand
914367,smtWeld,smtWeld,SMT,5,4,0.0,expand
914369,manualWeld,manualWeld,THT,5,5,0.0,expand
914375,manualWeld,manualWeld,THT,5,5,0.0,expand
914386,manualWeld,manualWeld,THT,5,0,0.0,expand
914388,manualWeld,manualWeld,THT,5,0,0.0,expand
914390,manualWeld,manualWeld,THT,5,0,0.0,expand
914401,manualWeld,manualWeld,THT,5,0,0.0,expand
914402,manualWeld,manualWeld,THT,5,0,0.0,expand
914408,manualWeld,manualWeld,THT,5,5,0.0,expand
914409,manualWeld,manualWeld,THT,5,0,0.0,expand
914421,manualWeld,manualWeld,THT,5,5,0.0,expand
914436,manualWeld,manualWeld,THT,5,5,0.0,expand
914443,manualWeld,manualWeld,THT,5,0,0.0,expand
917694,manualWeld,manualWeld,THT,1,0,0.0,expand
917695,manualWeld,manualWeld,THT,1,0,0.0,expand
917696,manualWeld,manualWeld,THT,1,0,0.0,expand
917697,manualWeld,manualWeld,THT,1,0,0.0,expand
917698,manualWeld,manualWeld,THT,1,0,0.0,expand
917705,manualWeld,manualWeld,THT,1,0,0.0,expand
917917,manualWeld,manualWeld,THT,1,0,0.0,expand
917918,manualWeld,manualWeld,THT,1,0,0.0,expand
917920,manualWeld,manualWeld,THT,1,0,0.0,expand
917921,manualWeld,manualWeld,THT,1,0,0.0,expand
917922,manualWeld,manualWeld,THT,1,0,0.0,expand
917923,manualWeld,manualWeld,THT,1,0,0.0,expand
917924,manualWeld,manualWeld,THT,1,0,0.0,expand
917925,manualWeld,manualWeld,THT,1,0,0.0,expand
917926,manualWeld,manualWeld,THT,1,0,0.0,expand
920804,manualWeld,manualWeld,THT,5,5,0.0,expand
920811,manualWeld,manualWeld,THT,5,0,0.0,expand
920866,manualWeld,manualWeld,THT,5,0,0.0,expand
920883,manualWeld,manualWeld,THT,5,0,0.0,expand
920886,manualWeld,manualWeld,THT,5,0,0.0,expand
920887,manualWeld,manualWeld,THT,5,0,0.0,expand
920888,manualWeld,manualWeld,THT,5,0,0.0,expand
920958,manualWeld,manualWeld,THT,5,0,0.0,expand
920959,manualWeld,manualWeld,THT,5,0,0.0,expand
961593,manualWeld,manualWeld,THT,1,0,0.0,expand
961594,manualWeld,manualWeld,THT,1,0,0.0,expand
961595,manualWeld,manualWeld,THT,1,0,0.0,expand
963577,manualWeld,manualWeld,THT,5,0,0.0,expand
963578,manualWeld,manualWeld,THT,5,5,0.0,expand
964606,manualWeld,manualWeld,THT,5,5,0.0,expand
968077,manualWeld,manualWeld,THT,5,5,0.0,expand
968113,manualWeld,manualWeld,THT,5,5,0.0,expand
968118,manualWeld,manualWeld,THT,5,5,0.0,expand
968119,manualWeld,manualWeld,THT,5,5,0.0,expand
968122,manualWeld,manualWeld,THT,5,5,0.0,expand
968125,manualWeld,manualWeld,THT,5,5,0.0,expand
968131,manualWeld,manualWeld,THT,5,5,0.0,expand
969104,manualWeld,manualWeld,THT,5,5,0.0,expand
969111,manualWeld,manualWeld,THT,5,5,0.0,expand
970508,manualWeld,manualWeld,THT,5,0,0.0,expand
970564,manualWeld,manualWeld,THT,5,5,0.0,expand
970831,manualWeld,manualWeld,THT,5,5,0.0,expand
1521879,manualWeld,manualWeld,THT,1,0,0.0,expand
1521880,manualWeld,manualWeld,THT,1,0,0.0,expand
1521898,smtWeld,smtWeld,SMT,1,0,0.0,expand
1521905,manualWeld,manualWeld,THT,1,0,0.0,expand
1521914,manualWeld,manualWeld,THT,1,0,0.0,expand
1521929,manualWeld,manualWeld,THT,1,0,0.0,expand
1521941,manualWeld,manualWeld,THT,1,0,0.0,expand
1521963,manualWeld,manualWeld,THT,1,0,0.0,expand
1521965,manualWeld,manualWeld,THT,1,0,0.0,expand
1521969,manualWeld,manualWeld,THT,1,0,0.0,expand
1522002,manualWeld,manualWeld,THT,1,0,0.0,expand
1550651,manualWeld,manualWeld,THT,1,0,0.0,expand
1550661,manualWeld,manualWeld,THT,1,0,0.0,expand
1550714,smtWeld,smtWeld,SMT,1,0,0.0,expand
1550805,manualWeld,manualWeld,THT,1,0,0.0,expand
1550893,manualWeld,manualWeld,THT,1,0,0.0,expand
1550981,manualWeld,manualWeld,THT,1,0,0.0,expand
1593791,manualWeld,manualWeld,THT,5,5,0.0,expand
1620010,smtWeld,smtWeld,SMT,1,0,0.0,expand
1621752,smtWeld,smtWeld,SMT,1,0,0.0,expand
1621762,smtWeld,smtWeld,SMT,1,0,0.0,expand
1621764,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623664,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623671,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623672,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623677,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623678,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623679,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623692,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623693,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623694,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623719,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623724,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623726,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623758,smtWeld,smtWeld,SMT,20,10,0.0,expand
1623759,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623760,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623761,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623769,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623771,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623777,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623778,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623779,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623780,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623781,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623782,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623783,smtWeld,smtWeld,SMT,1,0,0.0,expand
1623834,smtWeld,smtWeld,SMT,20,10,0.0,expand
1854033,manualWeld,manualWeld,THT,5,5,0.0,expand
1974065,manualWeld,manualWeld,THT,1,0,0.0,expand
1976329,manualWeld,manualWeld,THT,1,0,0.0,expand
2061063,manualWeld,manualWeld,THT,1,0,0.0,expand
2063141,manualWeld,manualWeld,THT,1,0,0.0,expand
2064692,smtWeld,smtWeld,SMT,1,0,0.0,expand
2069809,manualWeld,manualWeld,THT,1,0,0.0,expand
2069823,smtWeld,smtWeld,SMT,1,0,0.0,expand
2151389,manualWeld,manualWeld,THT,5,5,0.0,expand
2151411,manualWeld,manualWeld,THT,5,0,0.0,expand
2151894,manualWeld,manualWeld,THT,5,5,0.0,expand
2440242,manualWeld,manualWeld,THT,5,5,0.0,expand
2653773,manualWeld,manualWeld,THT,1,0,0.0,expand
2653819,manualWeld,manualWeld,THT,5,0,0.0,expand
2654747,manualWeld,manualWeld,THT,5,0,0.0,expand
2654748,manualWeld,manualWeld,THT,5,0,0.0,expand
2654749,manualWeld,manualWeld,THT,5,0,0.0,expand
2657972,manualWeld,manualWeld,THT,1,0,0.0,expand
2658468,manualWeld,manualWeld,THT,1,0,0.0,expand
2658610,manualWeld,manualWeld,THT,1,0,0.0,expand
2658630,manualWeld,manualWeld,THT,1,0,0.0,expand
2658714,manualWeld,manualWeld,THT,1,0,0.0,expand
2663035,manualWeld,manualWeld,THT,1,0,0.0,expand
2675378,manualWeld,manualWeld,THT,1,0,0.0,expand
2676174,manualWeld,manualWeld,THT,1,0,0.0,expand
2682768,manualWeld,manualWeld,THT,5,0,0.0,expand
2683258,manualWeld,manualWeld,THT,5,0,0.0,expand
2691775,smtWeld,smtWeld,SMT,5,5,0.0,expand
2691794,smtWeld,smtWeld,SMT,5,5,0.0,expand
2692125,manualWeld,manualWeld,THT,5,5,0.0,expand
2758093,manualWeld,manualWeld,THT,1,0,0.0,expand
2758096,manualWeld,manualWeld,THT,1,0,0.0,expand
2758097,manualWeld,manualWeld,THT,1,0,0.0,expand
2758100,manualWeld,manualWeld,THT,1,0,0.0,expand
2759998,manualWeld,manualWeld,THT,5,5,0.0,expand
2760006,manualWeld,manualWeld,THT,5,5,0.0,expand
2761045,manualWeld,manualWeld,THT,1,0,0.0,expand
2761800,manualWeld,manualWeld,THT,2,0,0.0,expand
2762186,manualWeld,manualWeld,THT,5,5,0.0,expand
2762632,manualWeld,manualWeld,THT,1,0,0.0,expand
2762635,manualWeld,manualWeld,THT,1,0,0.0,expand
2762636,manualWeld,manualWeld,THT,1,0,0.0,expand
2762638,manualWeld,manualWeld,THT,1,0,0.0,expand
2762640,manualWeld,manualWeld,THT,1,0,0.0,expand
2762641,manualWeld,manualWeld,THT,1,0,0.0,expand
2762643,manualWeld,manualWeld,THT,1,0,0.0,expand
2762649,manualWeld,manualWeld,THT,1,0,0.0,expand
2762650,manualWeld,manualWeld,THT,1,0,0.0,expand
2762658,manualWeld,manualWeld,THT,1,0,0.0,expand
2762660,manualWeld,manualWeld,THT,1,0,0.0,expand
2762711,manualWeld,manualWeld,THT,1,0,0.0,expand
2762712,manualWeld,manualWeld,THT,1,0,0.0,expand
2762714,manualWeld,manualWeld,THT,1,0,0.0,expand
2762716,manualWeld,manualWeld,THT,1,0,0.0,expand
2762717,manualWeld,manualWeld,THT,1,0,0.0,expand
2762719,manualWeld,manualWeld,THT,1,0,0.0,expand
2762725,manualWeld,manualWeld,THT,1,0,0.0,expand
2762726,manualWeld,manualWeld,THT,1,0,0.0,expand
2762729,manualWeld,manualWeld,THT,1,0,0.0,expand
2762734,manualWeld,manualWeld,THT,1,0,0.0,expand
2762736,manualWeld,manualWeld,THT,1,0,0.0,expand
2762739,manualWeld,manualWeld,THT,1,0,0.0,expand
2762741,manualWeld,manualWeld,THT,1,0,0.0,expand
2762743,manualWeld,manualWeld,THT,1,0,0.0,expand
2762744,manualWeld,manualWeld,THT,1,0,0.0,expand
2762746,manualWeld,manualWeld,THT,1,0,0.0,expand
2762748,manualWeld,manualWeld,THT,1,0,0.0,expand
2762751,manualWeld,manualWeld,THT,1,0,0.0,expand
2762753,manualWeld,manualWeld,THT,1,0,0.0,expand
2762761,manualWeld,manualWeld,THT,1,0,0.0,expand
2762762,manualWeld,manualWeld,THT,1,0,0.0,expand
2762768,manualWeld,manualWeld,THT,1,0,0.0,expand
2762770,manualWeld,manualWeld,THT,1,0,0.0,expand
2762771,manualWeld,manualWeld,THT,1,0,0.0,expand
2762773,manualWeld,manualWeld,THT,1,0,0.0,expand
2762775,manualWeld,manualWeld,THT,1,0,0.0,expand
2762921,manualWeld,manualWeld,THT,5,5,0.0,expand
2762922,manualWeld,manualWeld,THT,5,5,0.0,expand
2763723,smtWeld,smtWeld,SMT,5,5,0.0,expand
2766050,manualWeld,manualWeld,THT,5,5,0.0,expand
2798361,manualWeld,manualWeld,THT,5,5,0.0,expand
2803478,manualWeld,manualWeld,THT,5,5,0.0,expand
2826411,manualWeld,manualWeld,THT,1,0,0.0,expand
2830505,manualWeld,manualWeld,THT,1,0,0.0,expand
2830528,manualWeld,manualWeld,THT,5,5,0.0,expand
2833056,manualWeld,manualWeld,THT,1,0,0.0,expand
2833063,manualWeld,manualWeld,THT,5,5,0.0,expand
2833570,manualWeld,manualWeld,THT,1,0,0.0,expand
2833572,smtWeld,smtWeld,SMT,1,0,0.0,expand
2833654,manualWeld,manualWeld,THT,5,0,0.0,expand
2835514,smtWeld,smtWeld,SMT,5,5,0.0,expand
2835518,smtWeld,smtWeld,SMT,2,0,0.0,expand
2839101,manualWeld,manualWeld,THT,1,0,0.0,expand
2840286,manualWeld,manualWeld,THT,1,0,0.0,expand
2840290,manualWeld,manualWeld,THT,5,5,0.0,expand
2842695,manualWeld,manualWeld,THT,5,0,0.0,expand
2843287,manualWeld,manualWeld,THT,5,5,0.0,expand
2844196,manualWeld,manualWeld,THT,5,5,0.0,expand
2846550,manualWeld,manualWeld,THT,5,5,0.0,expand
2856310,manualWeld,manualWeld,THT,2,0,0.0,expand
2859576,manualWeld,manualWeld,THT,5,0,0.0,expand
2859604,manualWeld,manualWeld,THT,2,0,0.0,expand
2860813,manualWeld,manualWeld,THT,5,0,0.0,expand
2860972,manualWeld,manualWeld,THT,5,0,0.0,expand
2861363,smtWeld,smtWeld,SMT,5,2,0.0,expand
2861371,manualWeld,manualWeld,THT,5,0,0.0,expand
2861888,manualWeld,manualWeld,THT,5,0,0.0,expand
2864455,manualWeld,manualWeld,THT,5,5,0.0,expand
2865389,manualWeld,manualWeld,THT,5,0,0.0,expand
2866204,manualWeld,manualWeld,THT,5,0,0.0,expand
2866460,manualWeld,manualWeld,THT,5,5,0.0,expand
2867782,manualWeld,manualWeld,THT,5,0,0.0,expand
2867925,manualWeld,manualWeld,THT,5,5,0.0,expand
2868473,manualWeld,manualWeld,THT,1,0,0.0,expand
2871586,manualWeld,manualWeld,THT,5,0,0.0,expand
2872151,manualWeld,manualWeld,THT,5,0,0.0,expand
2887507,manualWeld,manualWeld,THT,5,5,0.0,expand
2887523,manualWeld,manualWeld,THT,5,5,0.0,expand
2887544,manualWeld,manualWeld,THT,5,5,0.0,expand
2887601,manualWeld,manualWeld,THT,5,5,0.0,expand
2887615,manualWeld,manualWeld,THT,5,5,0.0,expand
2887628,manualWeld,manualWeld,THT,5,0,0.0,expand
2887639,smtWeld,smtWeld,SMT,5,4,0.0,expand
2887896,manualWeld,manualWeld,THT,1,0,0.0,expand
2889366,smtWeld,smtWeld,SMT,5,5,0.0,expand
2891987,smtWeld,smtWeld,SMT,5,0,0.0,expand
2892153,manualWeld,manualWeld,THT,5,5,0.0,expand
2892155,manualWeld,manualWeld,THT,5,5,0.0,expand
2892162,manualWeld,manualWeld,THT,5,5,0.0,expand
2892170,manualWeld,manualWeld,THT,5,5,0.0,expand
2892172,manualWeld,manualWeld,THT,5,5,0.0,expand
2892196,manualWeld,manualWeld,THT,5,5,0.0,expand
2893049,manualWeld,manualWeld,THT,5,5,0.0,expand
2896643,manualWeld,manualWeld,THT,1,0,0.0,expand
2896644,manualWeld,manualWeld,THT,1,0,0.0,expand
2904528,smtWeld,smtWeld,SMT,5,5,0.0,expand
2904900,manualWeld,manualWeld,THT,5,5,0.0,expand
2904902,manualWeld,manualWeld,THT,5,0,0.0,expand
2905607,manualWeld,manualWeld,THT,5,5,0.0,expand
2905610,manualWeld,manualWeld,THT,5,0,0.0,expand
2906779,manualWeld,manualWeld,THT,5,0,0.0,expand
2908308,manualWeld,manualWeld,THT,5,5,0.0,expand
2913033,manualWeld,manualWeld,THT,1,0,0.0,expand
2913904,manualWeld,manualWeld,THT,5,5,0.0,expand
2914327,manualWeld,manualWeld,THT,1,0,0.0,expand
2916217,manualWeld,manualWeld,THT,1,0,0.0,expand
2923679,manualWeld,manualWeld,THT,5,5,0.0,expand
2924796,manualWeld,manualWeld,THT,5,0,0.0,expand
2924800,manualWeld,manualWeld,THT,5,0,0.0,expand
2927730,manualWeld,manualWeld,THT,5,5,0.0,expand
2927731,manualWeld,manualWeld,THT,5,5,0.0,expand
2928343,manualWeld,manualWeld,THT,5,5,0.0,expand
2928928,manualWeld,manualWeld,THT,1,0,0.0,expand
2931210,manualWeld,manualWeld,THT,1,0,0.0,expand
2931737,manualWeld,manualWeld,THT,5,5,0.0,expand
2931741,manualWeld,manualWeld,THT,5,5,0.0,expand
2931755,manualWeld,manualWeld,THT,5,5,0.0,expand
2931772,smtWeld,smtWeld,SMT,5,4,0.0,expand
2931965,smtWeld,smtWeld,SMT,5,5,0.0,expand
2931968,smtWeld,smtWeld,SMT,5,5,0.0,expand
2936849,manualWeld,manualWeld,THT,1,0,0.0,expand
2941408,manualWeld,manualWeld,THT,5,5,0.0,expand
2943195,manualWeld,manualWeld,THT,1,0,0.0,expand
2944844,manualWeld,manualWeld,THT,1,0,0.0,expand
2960332,manualWeld,manualWeld,THT,5,5,0.0,expand
2973644,manualWeld,manualWeld,THT,1,0,0.0,expand
2973651,manualWeld,manualWeld,THT,1,0,0.0,expand
2973668,smtWeld,smtWeld,SMT,1,0,0.0,expand
2973670,manualWeld,manualWeld,THT,1,0,0.0,expand
2973800,manualWeld,manualWeld,THT,5,5,0.0,expand
2974000,manualWeld,manualWeld,THT,1,0,0.0,expand
2974001,manualWeld,manualWeld,THT,1,0,0.0,expand
2974609,manualWeld,manualWeld,THT,1,0,0.0,expand
2976977,smtWeld,smtWeld,SMT,5,0,0.0,expand
2979272,manualWeld,manualWeld,THT,5,5,0.0,expand
2979905,manualWeld,manualWeld,THT,2,0,0.0,expand
2982861,manualWeld,manualWeld,THT,5,5,0.0,expand
2983022,manualWeld,manualWeld,THT,5,5,0.0,expand
2983827,manualWeld,manualWeld,THT,5,0,0.0,expand
2983837,manualWeld,manualWeld,THT,5,5,0.0,expand
2983843,smtWeld,smtWeld,SMT,5,0,0.0,expand
2984687,manualWeld,manualWeld,THT,5,5,0.0,expand
2986325,manualWeld,manualWeld,THT,1,0,0.0,expand
2987754,manualWeld,manualWeld,THT,5,5,0.0,expand
2988427,manualWeld,manualWeld,THT,1,0,0.0,expand
2988506,manualWeld,manualWeld,THT,1,0,0.0,expand
2992000,manualWeld,manualWeld,THT,5,5,0.0,expand
2997131,manualWeld,manualWeld,THT,5,5,0.0,expand
2999058,manualWeld,manualWeld,THT,5,0,0.0,expand
3003563,manualWeld,manualWeld,THT,1,0,0.0,expand
3008463,manualWeld,manualWeld,THT,5,0,0.0,expand
3011291,manualWeld,manualWeld,THT,5,0,0.0,expand
3013910,manualWeld,manualWeld,THT,1,0,0.0,expand
3013911,manualWeld,manualWeld,THT,1,0,0.0,expand
3015166,manualWeld,manualWeld,THT,1,0,0.0,expand
3015493,manualWeld,manualWeld,THT,5,5,0.0,expand
423355,manualWeld,manualWeld,THT,5,5,0.0,expand
67495,manualWeld,manualWeld,THT,5,5,0.0,expand
268090,manualWeld,manualWeld,THT,5,5,0.0,expand
2997131,manualWeld,manualWeld,THT,5,5,0.0,expand
1623760,manualWeld,manualWeld,THT,1,0,0.0,expand
968077,manualWeld,manualWeld,THT,5,5,0.0,expand
596812,manualWeld,manualWeld,THT,5,5,0.0,expand
1623694,manualWeld,manualWeld,THT,1,0,0.0,expand
115595,manualWeld,manualWeld,THT,5,5,0.0,expand
1550661,manualWeld,manualWeld,THT,5,5,0.0,expand
2905610,manualWeld,manualWeld,THT,5,5,0.0,expand
367591,manualWeld,manualWeld,THT,5,5,0.0,expand
513253,manualWeld,manualWeld,THT,5,5,0.0,expand
183687,manualWeld,manualWeld,THT,5,5,0.0,expand
124768,manualWeld,manualWeld,THT,5,5,0.0,expand
2892172,manualWeld,manualWeld,THT,5,5,0.0,expand
596741,manualWeld,manualWeld,THT,5,5,0.0,expand
715952,manualWeld,manualWeld,THT,1,0,0.0,expand
1623693,manualWeld,manualWeld,THT,1,0,0.0,expand
